date,open,high,low,close,volume
02-05-2000,4.3695,4.3695,4.3695,4.3695,407
03-05-2000,4.1841,4.1841,4.1841,4.1841,204
04-05-2000,4.1841,4.1841,4.1841,4.1841,204
05-05-2000,4.1841,4.1841,4.1841,4.1841,204
08-05-2000,4.1841,4.1841,4.1841,4.1841,204
09-05-2000,4.1841,4.1841,4.1841,4.1841,204
10-05-2000,4.3102,4.3102,4.3102,4.3102,815
11-05-2000,4.3102,4.3102,4.3102,4.3102,815
12-05-2000,4.3102,4.3102,4.3102,4.3102,815
15-05-2000,4.3102,4.3102,4.3102,4.3102,0
16-05-2000,4.3102,4.3102,4.3102,4.3102,0
17-05-2000,4.3695,4.414,4.3695,4.414,20982
18-05-2000,4.3695,4.3695,4.3398,4.3695,20575
19-05-2000,4.4437,4.4437,4.4437,4.4437,20371
22-05-2000,4.4437,4.4437,4.4437,4.4437,24038
23-05-2000,4.4437,4.4437,4.4437,4.4437,24038
24-05-2000,4.4289,4.4289,4.4289,4.4289,815
25-05-2000,4.4289,4.4289,4.4289,4.4289,815
26-05-2000,4.4289,4.4289,4.4289,4.4289,815
30-05-2000,4.4289,4.4289,4.4289,4.4289,815
31-05-2000,4.6514,4.6663,4.6514,4.6663,407
01-06-2000,4.6663,4.6663,4.6514,4.6663,407
02-06-2000,4.6663,4.6663,4.6514,4.6663,407
05-06-2000,4.7404,4.7553,4.7404,4.7553,1630
06-06-2000,4.7108,4.7108,4.7108,4.7108,407
07-06-2000,4.7108,4.7108,4.7108,4.7108,407
08-06-2000,4.5253,4.5253,4.5253,4.5253,1426
09-06-2000,4.5253,4.5253,4.5253,4.5253,0
12-06-2000,4.5401,4.5847,4.5401,4.5847,4278
13-06-2000,4.5847,4.5847,4.5253,4.5847,1426
14-06-2000,4.5847,4.5847,4.5253,4.5847,1426
15-06-2000,4.5847,4.5847,4.5698,4.5847,1222
16-06-2000,4.5253,4.5253,4.5253,4.5253,4074
19-06-2000,4.5253,4.5253,4.5253,4.5253,4074
20-06-2000,4.414,4.414,4.414,4.414,1630
21-06-2000,4.414,4.414,4.414,4.414,1630
22-06-2000,4.414,4.414,4.414,4.414,1630
23-06-2000,4.414,4.414,4.414,4.414,1630
26-06-2000,4.414,4.414,4.414,4.414,0
27-06-2000,4.414,4.414,4.414,4.414,0
28-06-2000,4.414,4.414,4.414,4.414,0
29-06-2000,4.414,4.414,4.414,4.414,0
30-06-2000,4.6143,4.6143,4.6143,4.6143,407
03-07-2000,4.6143,4.6143,4.6143,4.6143,407
05-07-2000,4.6143,4.6143,4.6143,4.6143,407
06-07-2000,4.5847,4.5847,4.5847,4.5847,415167
07-07-2000,4.5847,4.5847,4.5847,4.5847,0
10-07-2000,4.5847,4.5847,4.5847,4.5847,0
11-07-2000,4.5847,4.5847,4.5847,4.5847,0
12-07-2000,4.4808,4.4808,4.466,4.4808,815
13-07-2000,4.4808,4.4808,4.4808,4.4808,0
14-07-2000,4.414,4.414,4.414,4.414,407
17-07-2000,4.414,4.414,4.414,4.414,407
18-07-2000,4.4289,4.4511,4.4289,4.4511,815
19-07-2000,4.4511,4.4511,4.4289,4.4511,815
20-07-2000,4.4511,4.466,4.4511,4.466,4482
21-07-2000,4.466,4.466,4.4511,4.466,4482
24-07-2000,4.466,4.466,4.4511,4.466,4482
25-07-2000,4.466,4.466,4.4511,4.466,4482
26-07-2000,4.6663,4.7256,4.6663,4.7256,2241
27-07-2000,4.7256,4.7256,4.6663,4.7256,2241
28-07-2000,4.7256,4.7256,4.7256,4.7256,0
31-07-2000,4.7256,4.7404,4.7108,4.7108,2852
01-08-2000,4.7108,4.7404,4.7108,4.7108,2852
02-08-2000,4.7108,4.7256,4.6663,4.7256,2445
03-08-2000,4.7553,4.7553,4.7553,4.7553,0
04-08-2000,4.7553,4.7553,4.7553,4.7553,611
07-08-2000,4.7553,4.7553,4.7553,4.7553,0
08-08-2000,4.7553,4.7553,4.7553,4.7553,0
09-08-2000,4.7108,4.7108,4.7108,4.7108,0
10-08-2000,4.7108,4.7108,4.7108,4.7108,1019
11-08-2000,4.7108,4.7108,4.7108,4.7108,1019
14-08-2000,4.7998,4.7998,4.7998,4.7998,611
15-08-2000,4.7998,4.7998,4.7998,4.7998,611
16-08-2000,4.7998,4.7998,4.7998,4.7998,611
17-08-2000,4.7998,4.7998,4.7998,4.7998,611
18-08-2000,4.7998,4.7998,4.7998,4.7998,0
21-08-2000,4.8517,4.8517,4.8517,4.8517,3056
22-08-2000,4.7108,4.7108,4.7108,4.7108,2037
23-08-2000,4.7404,4.7553,4.7404,4.7553,815
24-08-2000,4.7553,4.7553,4.7404,4.7553,815
25-08-2000,4.7553,4.7553,4.7404,4.7553,815
28-08-2000,4.7553,4.7553,4.7404,4.7553,815
29-08-2000,4.7553,4.7553,4.7404,4.7553,815
30-08-2000,4.7553,4.7553,4.7404,4.7553,815
31-08-2000,4.7553,4.7553,4.7553,4.7553,0
01-09-2000,4.8962,4.8962,4.8962,4.8962,0
05-09-2000,4.8962,4.8962,4.8962,4.8962,0
06-09-2000,4.8962,4.8962,4.8962,4.8962,0
07-09-2000,4.822,4.822,4.822,4.822,204
08-09-2000,4.822,4.822,4.822,4.822,204
11-09-2000,4.822,4.822,4.822,4.822,0
12-09-2000,4.822,4.822,4.822,4.822,0
13-09-2000,5.0075,5.0075,5.0075,5.0075,1222
14-09-2000,5.1559,5.1707,5.1559,5.1559,6926
15-09-2000,5.2078,5.2226,5.2078,5.2226,815
18-09-2000,5.2226,5.2523,5.2226,5.2375,3463
19-09-2000,5.2375,5.2523,5.2375,5.2523,815
20-09-2000,5.2523,5.2523,5.2375,5.2523,815
21-09-2000,5.4526,5.4526,5.4526,5.4526,204
22-09-2000,5.4526,5.4526,5.4526,5.4526,204
25-09-2000,5.4526,5.4526,5.4526,5.4526,204
26-09-2000,5.4526,5.4526,5.4526,5.4526,204
27-09-2000,5.4526,5.4526,5.4526,5.4526,204
28-09-2000,5.193,5.193,5.193,5.193,1222
29-09-2000,5.3117,5.3117,5.3117,5.3117,204
02-10-2000,5.3117,5.3117,5.3117,5.3117,6315
03-10-2000,5.3117,5.3117,5.3117,5.3117,6315
04-10-2000,5.3117,5.3117,5.3117,5.3117,6315
05-10-2000,5.3117,5.3117,5.3117,5.3117,6315
06-10-2000,5.3117,5.3117,5.3117,5.3117,0
09-10-2000,5.3117,5.3117,5.3117,5.3117,0
10-10-2000,5.3117,5.3117,5.3117,5.3117,0
11-10-2000,5.3117,5.3117,5.3117,5.3117,0
12-10-2000,5.3117,5.3117,5.3117,5.3117,0
13-10-2000,4.9111,4.9111,4.9111,4.9111,611
16-10-2000,4.9111,4.9111,4.9111,4.9111,611
17-10-2000,4.9111,4.9111,4.9111,4.9111,611
18-10-2000,4.9111,4.9111,4.9111,4.9111,611
19-10-2000,4.822,4.822,4.785,4.785,815
20-10-2000,4.785,4.822,4.785,4.785,815
23-10-2000,4.785,4.822,4.785,4.785,815
24-10-2000,4.785,4.822,4.785,4.785,815
25-10-2000,4.785,4.822,4.785,4.785,815
26-10-2000,4.9259,4.9259,4.9259,4.9259,2037
27-10-2000,4.9259,4.9259,4.9259,4.9259,2037
30-10-2000,4.9259,4.9259,4.9259,4.9259,2037
31-10-2000,4.9259,4.9259,4.9259,4.9259,2037
01-11-2000,5.2672,5.282,5.2672,5.2672,407
02-11-2000,5.2968,5.2968,5.2968,5.2968,407
03-11-2000,5.371,5.3933,5.371,5.371,611
06-11-2000,5.371,5.3933,5.371,5.371,611
07-11-2000,5.371,5.3933,5.371,5.371,611
08-11-2000,5.4378,5.4378,5.4378,5.4378,611
09-11-2000,5.4378,5.4378,5.4378,5.4378,611
10-11-2000,5.423,5.423,5.423,5.423,4278
13-11-2000,5.423,5.423,5.423,5.423,4278
14-11-2000,5.423,5.423,5.423,5.423,4278
15-11-2000,5.282,5.282,5.2375,5.2672,1222
16-11-2000,4.9556,4.9556,4.9556,4.9556,1019
17-11-2000,4.9556,4.9556,4.9556,4.9556,1019
20-11-2000,4.7108,4.7108,4.7108,4.7108,3667
21-11-2000,4.7108,4.7404,4.6663,4.6663,2241
22-11-2000,4.6663,4.7404,4.6663,4.6663,2241
24-11-2000,4.6366,4.6366,4.6143,4.6366,2445
27-11-2000,4.6366,4.6366,4.6143,4.6366,2445
28-11-2000,4.7998,4.7998,4.7998,4.7998,407
29-11-2000,4.822,4.822,4.822,4.822,407
30-11-2000,4.822,4.822,4.822,4.822,407
01-12-2000,4.822,4.822,4.822,4.822,407
04-12-2000,4.822,4.822,4.822,4.822,407
05-12-2000,4.822,4.822,4.822,4.822,407
06-12-2000,4.6811,4.6811,4.6514,4.6663,459780
07-12-2000,4.6663,4.6811,4.6514,4.6663,459780
08-12-2000,4.6663,4.6811,4.6514,4.6663,459780
11-12-2000,4.6663,4.6811,4.6514,4.6663,459780
12-12-2000,5.2226,5.2672,5.2226,5.2375,611
13-12-2000,5.2375,5.2672,5.2226,5.2375,611
14-12-2000,5.2375,5.2672,5.2226,5.2375,611
15-12-2000,5.2375,5.2672,5.2226,5.2375,611
18-12-2000,5.2375,5.2672,5.2226,5.2375,611
19-12-2000,5.2375,5.2672,5.2226,5.2375,611
20-12-2000,5.052,5.052,5.052,5.052,407
21-12-2000,5.0372,5.0372,5.0372,5.0372,407
22-12-2000,5.0372,5.0372,5.0372,5.0372,407
26-12-2000,5.0372,5.0372,5.0372,5.0372,407
27-12-2000,5.0372,5.0372,5.0372,5.0372,407
28-12-2000,5.0372,5.0372,5.0372,5.0372,407
29-12-2000,5.0372,5.0372,5.0372,5.0372,407
02-01-2001,5.0372,5.0372,5.0372,5.0372,407
03-01-2001,5.0372,5.0372,5.0372,5.0372,407
04-01-2001,5.1707,5.2968,5.1707,5.1856,1630
05-01-2001,5.423,5.423,5.423,5.423,204
08-01-2001,5.3562,5.3562,5.3413,5.3413,815
09-01-2001,5.3413,5.3562,5.3413,5.3413,815
10-01-2001,5.3265,5.3265,5.3265,5.3265,12426
11-01-2001,5.3265,5.3265,5.3265,5.3265,12426
12-01-2001,5.371,5.3933,5.371,5.3933,7130
16-01-2001,5.3265,5.3265,5.3265,5.3265,2037
17-01-2001,5.3265,5.3265,5.3265,5.3265,2037
18-01-2001,5.3265,5.3265,5.3265,5.3265,2037
19-01-2001,5.3265,5.3265,5.3265,5.3265,2037
22-01-2001,5.3265,5.3265,5.3265,5.3265,2037
23-01-2001,5.3265,5.3265,5.3265,5.3265,2037
24-01-2001,5.2523,5.2523,5.2523,5.2523,4278
25-01-2001,5.282,5.2968,5.282,5.2968,407
26-01-2001,5.2968,5.2968,5.282,5.2968,407
29-01-2001,5.2968,5.2968,5.282,5.2968,407
30-01-2001,5.512,5.5787,5.512,5.5268,92282
31-01-2001,5.5268,5.5416,5.4823,5.5416,5704
01-02-2001,5.5936,5.5936,5.5936,5.5936,815
02-02-2001,5.5936,5.5936,5.5936,5.5936,815
05-02-2001,5.5936,5.5936,5.5936,5.5936,0
06-02-2001,5.8087,5.8087,5.8087,5.8087,1630
07-02-2001,5.7939,5.7939,5.7939,5.7939,204
08-02-2001,5.6529,5.6529,5.6529,5.6529,407
09-02-2001,5.6529,5.6529,5.6529,5.6529,407
12-02-2001,5.6529,5.6529,5.6529,5.6529,407
13-02-2001,5.6529,5.6529,5.6529,5.6529,407
14-02-2001,5.5416,5.5416,5.5416,5.5416,0
15-02-2001,5.5416,5.5416,5.5416,5.5416,0
16-02-2001,5.6084,5.6084,5.6084,5.6084,407
20-02-2001,5.6678,5.6678,5.6678,5.6678,4482
21-02-2001,5.6678,5.6678,5.6678,5.6678,4482
22-02-2001,5.6678,5.6678,5.6678,5.6678,4482
23-02-2001,5.0223,5.0223,5.0223,5.0223,407
26-02-2001,5.0223,5.0223,5.0223,5.0223,407
27-02-2001,5.1114,5.1114,5.1114,5.1114,407
28-02-2001,5.1114,5.1114,5.1114,5.1114,407
01-03-2001,5.1114,5.1114,5.1114,5.1114,407
02-03-2001,5.1114,5.1114,5.1114,5.1114,407
05-03-2001,5.1114,5.1114,5.1114,5.1114,407
06-03-2001,5.4823,5.4823,5.4823,5.4823,204
07-03-2001,5.2672,5.2672,5.0817,5.1114,3667
08-03-2001,5.1114,5.1114,5.0075,5.0372,18130
09-03-2001,5.0372,5.1114,5.0075,5.0372,18130
12-03-2001,5.0372,5.0372,5.0372,5.0372,0
13-03-2001,5.0372,5.0372,5.0372,5.0372,0
14-03-2001,4.9407,4.9407,4.9259,4.9259,3667
15-03-2001,4.9259,4.9407,4.9259,4.9259,3667
16-03-2001,4.9556,4.9556,4.9556,4.9556,815
19-03-2001,4.9556,4.9556,4.9556,4.9556,815
20-03-2001,4.9556,4.9704,4.9556,4.9704,407
21-03-2001,4.9704,4.9704,4.9556,4.9704,407
22-03-2001,4.8146,4.8146,4.785,4.8146,51132
23-03-2001,4.4289,4.4289,4.4289,4.4289,6111
26-03-2001,4.555,4.5847,4.555,4.5847,815
27-03-2001,4.822,4.822,4.822,4.822,1222
28-03-2001,4.8666,4.8666,4.8666,4.8666,204
29-03-2001,4.8573,4.8573,4.8573,4.8573,1019
30-03-2001,4.8936,4.8936,4.8936,4.8936,1019
02-04-2001,4.8936,4.8936,4.8936,4.8936,1019
03-04-2001,4.8936,4.8936,4.8936,4.8936,1019
04-04-2001,4.8936,4.8936,4.8936,4.8936,1019
05-04-2001,4.8936,4.8936,4.8936,4.8936,1019
06-04-2001,4.8936,4.8936,4.8936,4.8936,1019
09-04-2001,4.8936,4.8936,4.8936,4.8936,1019
10-04-2001,4.8785,4.8785,4.8785,4.8785,611
11-04-2001,4.8785,4.8785,4.8785,4.8785,611
12-04-2001,5.0222,5.0222,5.0222,5.0222,1019
16-04-2001,5.0222,5.0222,5.0222,5.0222,1019
17-04-2001,5.0222,5.0222,5.0222,5.0222,1019
18-04-2001,5.0222,5.0222,5.0222,5.0222,1019
19-04-2001,5.0222,5.0222,5.0222,5.0222,1019
20-04-2001,5.0222,5.0222,5.0222,5.0222,1019
23-04-2001,5.0222,5.0222,5.0222,5.0222,1019
24-04-2001,4.9617,4.9617,4.9617,4.9617,2648
25-04-2001,4.8936,4.8936,4.8936,4.8936,407
26-04-2001,4.8936,4.8936,4.8936,4.8936,407
27-04-2001,4.8936,4.8936,4.8936,4.8936,407
30-04-2001,4.8936,4.8936,4.8936,4.8936,407
01-05-2001,4.7424,4.7424,4.7424,4.7424,815
02-05-2001,4.7197,4.7197,4.7046,4.7197,2445
03-05-2001,4.7272,4.7272,4.7272,4.7272,204
04-05-2001,4.7272,4.7272,4.7272,4.7272,204
07-05-2001,4.6894,4.6894,4.6894,4.6894,1222
08-05-2001,4.6894,4.6894,4.6894,4.6894,1222
09-05-2001,4.7424,4.7575,4.7424,4.7575,407
10-05-2001,4.7575,4.7575,4.7424,4.7575,407
11-05-2001,4.992,4.992,4.992,4.992,815
14-05-2001,4.992,4.992,4.992,4.992,815
15-05-2001,4.7272,4.7272,4.7272,4.7272,1630
16-05-2001,4.7272,4.7272,4.7272,4.7272,1630
17-05-2001,4.7424,4.7424,4.7424,4.7424,3056
18-05-2001,4.7424,4.7424,4.7424,4.7424,3056
21-05-2001,4.7424,4.7424,4.7424,4.7424,3056
22-05-2001,4.7424,4.7424,4.7424,4.7424,3056
23-05-2001,4.8483,4.8483,4.8483,4.8483,0
24-05-2001,4.8483,4.8483,4.8483,4.8483,0
25-05-2001,4.8483,4.8483,4.8483,4.8483,0
29-05-2001,4.8483,4.8483,4.8483,4.8483,0
30-05-2001,4.8483,4.8483,4.8483,4.8483,0
31-05-2001,5.1508,5.1811,5.1508,5.1811,2852
01-06-2001,5.4155,5.4155,5.4155,5.4155,10389
04-06-2001,5.4155,5.5592,5.4155,5.5592,13445
05-06-2001,5.5592,5.5592,5.4155,5.5592,13445
06-06-2001,5.5592,5.5592,5.4155,5.5592,13445
07-06-2001,5.5592,5.5592,5.4155,5.5592,13445
08-06-2001,5.5592,5.5592,5.4155,5.5592,13445
11-06-2001,5.5592,5.5592,5.4155,5.5592,13445
12-06-2001,5.5592,5.5592,5.4155,5.5592,13445
13-06-2001,5.5441,5.5441,5.5441,5.5441,3667
14-06-2001,5.6349,5.65,5.6349,5.65,1222
15-06-2001,5.6651,5.6727,5.6651,5.6651,1426
18-06-2001,5.5744,5.5744,5.5744,5.5744,204
19-06-2001,5.5744,5.5744,5.5744,5.5744,204
20-06-2001,5.5744,5.5744,5.5744,5.5744,204
21-06-2001,5.5744,5.5744,5.5744,5.5744,204
22-06-2001,5.5744,5.5744,5.5744,5.5744,0
25-06-2001,5.5744,5.5744,5.5744,5.5744,0
26-06-2001,5.7635,5.7635,5.7635,5.7635,0
27-06-2001,5.65,5.65,5.65,5.65,204
28-06-2001,5.7086,5.7086,5.7086,5.7086,204
29-06-2001,5.7086,5.7086,5.7086,5.7086,204
02-07-2001,5.678,5.678,5.678,5.678,815
03-07-2001,5.678,5.678,5.678,5.678,815
05-07-2001,5.678,5.678,5.678,5.678,815
06-07-2001,5.8385,5.8385,5.8385,5.8385,407
09-07-2001,5.8232,5.8232,5.8232,5.8232,204
10-07-2001,5.8538,5.8538,5.8538,5.8538,204
11-07-2001,5.8538,5.8538,5.8538,5.8538,204
12-07-2001,5.8538,5.8538,5.8538,5.8538,204
13-07-2001,5.8538,5.8538,5.8538,5.8538,204
16-07-2001,5.8538,5.8538,5.8538,5.8538,204
17-07-2001,5.8538,5.8538,5.8538,5.8538,0
18-07-2001,5.8538,5.8538,5.8538,5.8538,0
19-07-2001,5.8538,5.8538,5.8538,5.8538,0
20-07-2001,5.7239,5.7239,5.7239,5.7239,0
23-07-2001,5.7239,5.7239,5.7239,5.7239,0
24-07-2001,5.7239,5.7239,5.7239,5.7239,0
25-07-2001,5.7239,5.7239,5.7239,5.7239,0
26-07-2001,5.7239,5.7468,5.678,5.678,16297
27-07-2001,5.678,5.678,5.678,5.678,0
30-07-2001,5.678,5.7468,5.678,5.678,16297
31-07-2001,5.678,5.7468,5.678,5.678,16297
01-08-2001,5.6933,5.6933,5.6933,5.6933,1833
02-08-2001,5.6933,5.6933,5.6933,5.6933,1833
03-08-2001,5.7774,5.7774,5.7774,5.7774,204
06-08-2001,5.8385,5.8538,5.8385,5.8385,69670
07-08-2001,5.8385,5.8538,5.8385,5.8385,69670
08-08-2001,5.8385,5.8538,5.8385,5.8385,69670
09-08-2001,5.8385,5.8538,5.8385,5.8385,69670
10-08-2001,5.8538,5.8538,5.8538,5.8538,204
13-08-2001,5.8538,5.8538,5.8538,5.8538,204
14-08-2001,5.8538,5.8538,5.8538,5.8538,204
15-08-2001,5.9226,5.9226,5.9226,5.9226,3056
16-08-2001,5.915,5.915,5.915,5.915,3871
17-08-2001,5.915,5.915,5.915,5.915,3871
20-08-2001,5.915,5.915,5.915,5.915,3871
21-08-2001,5.8538,5.8538,5.8538,5.8538,2037
22-08-2001,5.8538,5.8538,5.8538,5.8538,2037
23-08-2001,5.8538,5.8538,5.8538,5.8538,0
24-08-2001,5.9684,5.9684,5.9684,5.9684,1630
27-08-2001,6.0449,6.0449,6.0449,6.0449,1019
28-08-2001,6.1442,6.1442,6.1442,6.1442,815
29-08-2001,6.1442,6.1901,6.1442,6.1901,2445
30-08-2001,6.1442,6.1442,6.1442,6.1442,407
31-08-2001,6.1442,6.1442,6.1442,6.1442,407
04-09-2001,6.0296,6.0296,6.0296,6.0296,2037
05-09-2001,6.0296,6.0449,6.0296,6.0296,611
06-09-2001,5.9379,5.9379,5.9379,5.9379,1222
07-09-2001,6.0143,6.0296,6.0143,6.0296,407
10-09-2001,6.0296,6.0296,6.0143,6.0296,407
17-09-2001,6.0296,6.0296,6.0296,6.0296,0
18-09-2001,6.0296,6.0296,6.0296,6.0296,0
19-09-2001,6.0296,6.0296,6.0296,6.0296,0
20-09-2001,5.6475,5.6475,5.6475,5.6475,10186
21-09-2001,5.4564,5.4564,5.4411,5.4411,2852
24-09-2001,5.4411,5.4411,5.3953,5.3953,2445
25-09-2001,5.3953,5.4411,5.3953,5.3953,2445
26-09-2001,5.6475,5.6933,5.6475,5.6628,11001
27-09-2001,5.6169,5.6169,5.6169,5.6169,4074
28-09-2001,5.6819,5.6819,5.6819,5.6819,4074
01-10-2001,5.6819,5.6819,5.6819,5.6819,4074
02-10-2001,5.62,5.62,5.62,5.62,1019
03-10-2001,5.7283,5.7283,5.7283,5.7283,1630
04-10-2001,5.7283,5.7283,5.7283,5.7283,1630
05-10-2001,5.7283,5.7283,5.7283,5.7283,1630
08-10-2001,5.7283,5.7283,5.7283,5.7283,1630
09-10-2001,5.7283,5.7283,5.7283,5.7283,1630
10-10-2001,5.6509,5.6509,5.6509,5.6509,50928
11-10-2001,5.6509,5.6509,5.6509,5.6509,50928
12-10-2001,5.6509,5.6509,5.6509,5.6509,50928
15-10-2001,5.6509,5.6509,5.6509,5.6509,50928
16-10-2001,5.5659,5.5659,5.5659,5.5659,4074
17-10-2001,5.5659,5.5659,5.5659,5.5659,4074
18-10-2001,5.5659,5.5659,5.5659,5.5659,4074
19-10-2001,5.5659,5.5659,5.5659,5.5659,4074
22-10-2001,5.5659,5.5659,5.5659,5.5659,4074
23-10-2001,5.5659,5.5659,5.5659,5.5659,4074
24-10-2001,5.5659,5.5659,5.5659,5.5659,4074
25-10-2001,5.5659,5.5659,5.5659,5.5659,4074
26-10-2001,5.5659,5.5659,5.5659,5.5659,4074
29-10-2001,5.5659,5.5659,5.5659,5.5659,4074
30-10-2001,5.5659,5.5659,5.5659,5.5659,4074
31-10-2001,5.5659,5.5659,5.5659,5.5659,4074
01-11-2001,5.5659,5.5659,5.5659,5.5659,4074
02-11-2001,5.5659,5.5659,5.5659,5.5659,4074
05-11-2001,5.5659,5.5659,5.5659,5.5659,4074
06-11-2001,5.5659,5.5659,5.5659,5.5659,4074
07-11-2001,5.5659,5.5659,5.5659,5.5659,4074
08-11-2001,5.7746,5.7746,5.7746,5.7746,204
09-11-2001,5.7437,5.7437,5.7437,5.7437,407
12-11-2001,5.7437,5.7437,5.7437,5.7437,407
13-11-2001,5.7437,5.7437,5.7437,5.7437,407
14-11-2001,5.9524,5.9679,5.9524,5.9679,1630
15-11-2001,5.9679,5.9911,5.937,5.937,7741
16-11-2001,5.937,5.9911,5.937,5.937,7741
19-11-2001,5.937,5.9911,5.937,5.937,7741
20-11-2001,5.937,5.9911,5.937,5.937,7741
21-11-2001,5.937,5.9911,5.937,5.937,7741
23-11-2001,5.8751,5.8751,5.8751,5.8751,1019
26-11-2001,5.8751,5.8751,5.8751,5.8751,1019
27-11-2001,5.8751,5.8751,5.8751,5.8751,1019
28-11-2001,5.8751,5.8751,5.8751,5.8751,1019
29-11-2001,5.8751,5.8751,5.8751,5.8751,1019
30-11-2001,5.8751,5.8751,5.8751,5.8751,1019
03-12-2001,5.8751,5.8751,5.8751,5.8751,1019
04-12-2001,5.8751,5.8751,5.8751,5.8751,1019
05-12-2001,5.9215,6.022,5.9215,6.022,42576
06-12-2001,6.0375,6.0375,6.0375,6.0375,162970
07-12-2001,6.0375,6.0375,6.0375,6.0375,162970
10-12-2001,6.0529,6.0529,6.0529,6.0529,611
11-12-2001,5.9911,5.9911,5.9911,5.9911,204
12-12-2001,6.0839,6.0993,6.0839,6.0839,1222
13-12-2001,6.0839,6.0993,6.0839,6.0839,1222
14-12-2001,6.0839,6.0993,6.0839,6.0839,1222
17-12-2001,6.0839,6.0993,6.0839,6.0839,1222
18-12-2001,6.0839,6.0993,6.0839,6.0839,1222
19-12-2001,6.1998,6.2153,6.1998,6.2153,21594
20-12-2001,6.2153,6.2153,6.1998,6.2153,21594
21-12-2001,6.1148,6.1148,6.1148,6.1148,3259
24-12-2001,5.8442,5.8442,5.8442,5.8442,204
26-12-2001,5.8442,5.8442,5.8442,5.8442,204
27-12-2001,5.8442,5.8442,5.8442,5.8442,204
28-12-2001,5.9099,5.9099,5.9099,5.9099,204
31-12-2001,5.9099,5.9099,5.9099,5.9099,204
02-01-2002,5.9099,5.9099,5.9099,5.9099,204
03-01-2002,5.9099,5.9099,5.9099,5.9099,204
04-01-2002,5.9099,5.9099,5.9099,5.9099,204
07-01-2002,5.9099,5.9099,5.9099,5.9099,204
08-01-2002,5.9099,5.9099,5.9099,5.9099,204
09-01-2002,5.9412,5.9881,5.9412,5.9881,1630
10-01-2002,5.9881,5.9881,5.9412,5.9881,1630
11-01-2002,5.9881,5.9881,5.9412,5.9881,1630
14-01-2002,5.9412,5.9412,5.9099,5.9412,1019
15-01-2002,5.8943,5.8943,5.8083,5.8083,611
16-01-2002,5.8083,5.8943,5.8083,5.8083,611
17-01-2002,5.8083,5.8943,5.8083,5.8083,611
18-01-2002,5.8083,5.8943,5.8083,5.8083,611
22-01-2002,5.8083,5.8943,5.8083,5.8083,611
23-01-2002,5.8083,5.8943,5.8083,5.8083,611
24-01-2002,5.8083,5.8943,5.8083,5.8083,611
25-01-2002,5.8083,5.8943,5.8083,5.8083,611
28-01-2002,5.9099,5.9099,5.9099,5.9099,0
29-01-2002,5.9725,5.9725,5.9725,5.9725,0
30-01-2002,5.9725,5.9725,5.9725,5.9725,0
31-01-2002,5.9725,5.9725,5.9725,5.9725,0
01-02-2002,5.9725,5.9725,5.9725,5.9725,0
04-02-2002,5.9725,5.9725,5.9725,5.9725,0
05-02-2002,5.8239,5.8239,5.7927,5.7927,1019
06-02-2002,5.7927,5.8239,5.7927,5.7927,1019
07-02-2002,5.6441,5.6441,5.6441,5.6441,407
08-02-2002,5.6441,5.6441,5.6441,5.6441,407
11-02-2002,5.6441,5.6598,5.6441,5.6598,41965
12-02-2002,5.6989,5.6989,5.6989,5.6989,204
13-02-2002,5.6676,5.6676,5.6676,5.6676,6111
14-02-2002,5.6285,5.6285,5.6285,5.6285,204
15-02-2002,5.6285,5.6285,5.6285,5.6285,204
19-02-2002,5.6285,5.6285,5.6285,5.6285,204
20-02-2002,5.6285,5.6285,5.6285,5.6285,204
21-02-2002,5.6285,5.6285,5.6285,5.6285,204
22-02-2002,5.6285,5.6285,5.6285,5.6285,204
25-02-2002,5.6598,5.6598,5.6598,5.6598,204
26-02-2002,5.6989,5.7145,5.6989,5.7145,5908
27-02-2002,5.8396,5.8396,5.8396,5.8396,3871
28-02-2002,5.8396,5.8396,5.8396,5.8396,3871
01-03-2002,5.8396,5.8396,5.8396,5.8396,3871
04-03-2002,5.8396,5.8396,5.8396,5.8396,3871
05-03-2002,5.8396,5.8396,5.8396,5.8396,3871
06-03-2002,6.1835,6.2695,6.1835,6.2695,3667
07-03-2002,6.3633,6.379,6.3633,6.379,8352
08-03-2002,6.4102,6.4102,6.4102,6.4102,204
11-03-2002,6.4102,6.4102,6.4102,6.4102,204
12-03-2002,6.2539,6.2539,6.2539,6.2539,1019
13-03-2002,6.1835,6.1835,6.1835,6.1835,407
14-03-2002,6.1835,6.1835,6.1835,6.1835,407
15-03-2002,6.1835,6.1835,6.1835,6.1835,815
18-03-2002,6.1835,6.1835,6.1835,6.1835,815
19-03-2002,6.3164,6.3164,6.3164,6.3164,3463
20-03-2002,6.3164,6.3164,6.3164,6.3164,3463
21-03-2002,6.3321,6.3633,6.3321,6.3633,4074
22-03-2002,6.3633,6.3633,6.3321,6.3633,4074
25-03-2002,6.3633,6.3633,6.3321,6.3633,4074
26-03-2002,6.3633,6.3633,6.3321,6.3633,4074
27-03-2002,6.5099,6.5099,6.5099,6.5099,204
28-03-2002,6.5315,6.5315,6.5315,6.5315,2037
01-04-2002,6.5157,6.5157,6.5157,6.5157,3259
02-04-2002,6.4998,6.4998,6.4998,6.4998,3871
03-04-2002,6.4998,6.4998,6.4998,6.4998,3871
04-04-2002,6.4998,6.4998,6.4998,6.4998,3871
05-04-2002,6.4998,6.4998,6.4998,6.4998,3871
